source,source_location,target,target_location,WEIGHT,TYPE,PERIOD,source_coordinates,source_address,target_coordinates,target_address
Ephesos,Ephesos,Scythopolis,Scythopolis,2,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (35.488526 32.5150047),"בית שאן, 71, 1080300, 71, מועצה אזורית גלבוע, מחוז הצפון, ישראל"
Ephesos,Ephesos,Kommos,Kommos,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (24.760866584158347 35.01320225),"Κομμός, Γόρτυνας - Λιμένα Ματάλων, 702 00, Γόρτυνας - Λιμένα Ματάλων, Δημοτική Ενότητα Τυμπακίου, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Ephesos,Ephesos,Olympia,Olympia,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (-122.8950075 47.0451022),"Olympia, Washington, United States"
Ephesos,Ephesos,Thasos,Thasos,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (24.651206350038855 40.6844479),"Θάσος, Ελλάς"
Ephesos,Ephesos,Samaria-Sebaste,Samaria-Sebaste,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (-97.684271 17.2702643),"Samaritana, 69800, Tlaxiaco, Oaxaca, México"
Ephesos,Ephesos,Sumhuram,Sumhuram,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (54.4338452 17.0398697),"Sumhuram Old City, محافظة ظفار, عمان"
Ephesos,Ephesos,Tel_Anafa,Tel_Anafa,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT EMPTY,
Ephesos,Ephesos,Pylos,Pylos,1,ESB,12,POINT (16.36523914798027 48.205654100000004),"Ephesos-Museum, Heldenplatz, 1010, Heldenplatz, Wien, Österreich",POINT (21.6963888 36.9137968),"Πύλος, 24001, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Eretria,Eretria,Gortyn,Gortyn,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland"
Eretria,Eretria,Isthmia,Isthmia,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom"
Eretria,Eretria,Kastro_Tigani,Kastro_Tigani,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT EMPTY,
Eretria,Eretria,Knossos,Knossos,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Eretria,Eretria,Kourion,Kourion,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (32.88772345100021 34.65774705),Kourion Beach
Eretria,Eretria,Kythera,Kythera,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (23.002435236230205 36.258028800000005),"Κύθηρα, Ελλάς"
Eretria,Eretria,Labraunda,Labraunda,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
Eretria,Eretria,Nikopolis,Nikopolis,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (20.7369778 39.0227649),"Νικόπολη, 481 00, Νικόπολη, Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας, Ελλάς"
Eretria,Eretria,Paphos,Paphos,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Eretria,Eretria,Petra,Petra,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (35.4745669 30.3258363),"البتراء, 71882, معان, الأردن"
Eretria,Eretria,Samos_(Heraion),Samos_(Heraion),2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (26.88602994419304 37.6720003),"Ηραίο, Ιερά Οδός, 831 03, Ιερά Οδός, Δημοτική Ενότητα Πυθαγορείου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Eretria,Eretria,Siphnos,Siphnos,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (22.501539700000002 38.481628549999996),"Θησαυρός Σιφνίων, Ιερά οδός, 330 54, Ιερά οδός, Δημοτική Ενότητα Δελφών, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
Eretria,Eretria,Sparta,Sparta,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (-81.9320157 34.9498007),"Spartanburg, South Carolina, United States"
Eretria,Eretria,Stobi,Stobi,2,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Eretria,Eretria,Tanagra,Tanagra,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (19.868870098047974 -33.92443685),"Tanagra, South Africa"
Eretria,Eretria,Troia/Ilion,Troia/Ilion,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (23.2963196 42.7091132),"ж.к. Света Троица, 1309, София, Бългaрия"
Eretria,Eretria,Kenchreai,Kenchreai,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Eretria,Eretria,Kommos,Kommos,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (24.760866584158347 35.01320225),"Κομμός, Γόρτυνας - Λιμένα Ματάλων, 702 00, Γόρτυνας - Λιμένα Ματάλων, Δημοτική Ενότητα Τυμπακίου, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Eretria,Eretria,Olympia,Olympia,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (-122.8950075 47.0451022),"Olympia, Washington, United States"
Eretria,Eretria,Tarsos,Tarsos,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Eretria,Eretria,Tenos,Tenos,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (-91.3134075788233 17.45949075),"Tenosique, Tabasco, México"
Eretria,Eretria,Thasos,Thasos,1,ESB,12,POINT (22.6146339 39.2962439),"Ερέτρια, 40300, Φάρσαλα, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς",POINT (24.651206350038855 40.6844479),"Θάσος, Ελλάς"
Gortyn,Gortyn,Isthmia,Isthmia,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom"
Gortyn,Gortyn,Kastro_Tigani,Kastro_Tigani,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT EMPTY,
Gortyn,Gortyn,Kenchreai,Kenchreai,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Gortyn,Gortyn,Knossos,Knossos,3,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Gortyn,Gortyn,Kourion,Kourion,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (32.88772345100021 34.65774705),Kourion Beach
Gortyn,Gortyn,Labraunda,Labraunda,3,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
Gortyn,Gortyn,Paphos,Paphos,3,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Gortyn,Gortyn,Samos_(Heraion),Samos_(Heraion),3,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (26.88602994419304 37.6720003),"Ηραίο, Ιερά Οδός, 831 03, Ιερά Οδός, Δημοτική Ενότητα Πυθαγορείου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Gortyn,Gortyn,Stobi,Stobi,3,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Gortyn,Gortyn,Tenos,Tenos,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (-91.3134075788233 17.45949075),"Tenosique, Tabasco, México"
Gortyn,Gortyn,Troia/Ilion,Troia/Ilion,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (23.2963196 42.7091132),"ж.к. Света Троица, 1309, София, Бългaрия"
Gortyn,Gortyn,Kythera,Kythera,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (23.002435236230205 36.258028800000005),"Κύθηρα, Ελλάς"
Gortyn,Gortyn,Nikopolis,Nikopolis,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (20.7369778 39.0227649),"Νικόπολη, 481 00, Νικόπολη, Αποκεντρωμένη Διοίκηση Ηπείρου - Δυτικής Μακεδονίας, Ελλάς"
Gortyn,Gortyn,Petra,Petra,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (35.4745669 30.3258363),"البتراء, 71882, معان, الأردن"
Gortyn,Gortyn,Siphnos,Siphnos,2,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (22.501539700000002 38.481628549999996),"Θησαυρός Σιφνίων, Ιερά οδός, 330 54, Ιερά οδός, Δημοτική Ενότητα Δελφών, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
Gortyn,Gortyn,Sparta,Sparta,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (-81.9320157 34.9498007),"Spartanburg, South Carolina, United States"
Gortyn,Gortyn,Tanagra,Tanagra,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (19.868870098047974 -33.92443685),"Tanagra, South Africa"
Gortyn,Gortyn,Kommos,Kommos,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (24.760866584158347 35.01320225),"Κομμός, Γόρτυνας - Λιμένα Ματάλων, 702 00, Γόρτυνας - Λιμένα Ματάλων, Δημοτική Ενότητα Τυμπακίου, Αποκεντρωμένη Διοίκηση Κρήτης, Ελλάς"
Gortyn,Gortyn,Olympia,Olympia,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (-122.8950075 47.0451022),"Olympia, Washington, United States"
Gortyn,Gortyn,Tarsos,Tarsos,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Gortyn,Gortyn,Thasos,Thasos,1,ESB,12,POINT (-8.203334514682723 53.1244519),"Gortyneill, Loughrea Municipal District, Éire / Ireland",POINT (24.651206350038855 40.6844479),"Θάσος, Ελλάς"
Iasos,Iasos,Kenchreai,Kenchreai,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Iasos,Iasos,Knossos,Knossos,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Iasos,Iasos,Labraunda,Labraunda,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
Iasos,Iasos,Priene,Priene,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (27.29597545744152 37.6613182),"Priene, Söke, Aydın, Türkiye"
Iasos,Iasos,Stobi,Stobi,2,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (21.973276975454738 41.551977449999995),"Стоби, 1422, Градско, Вардарски СР, Северна Македонија"
Iasos,Iasos,Tarsos,Tarsos,2,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (3.9494 14.0465),"Tarsossa, Dosso, Niger"
Iasos,Iasos,Paphos,Paphos,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (32.49720079188586 34.9170582),"Πάφος, Κύπρος, Κύπρος - Kıbrıs"
Iasos,Iasos,Sumhuram,Sumhuram,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT (54.4338452 17.0398697),"Sumhuram Old City, محافظة ظفار, عمان"
Iasos,Iasos,Tel_Anafa,Tel_Anafa,1,ESB,12,POINT (27.584352321751773 37.279934749999995),"Iasos, Kıyıkışlacık (Iasos) Yolu, Kıyıkışlacık (Iasos) Yolu, Milas, Muğla, Türkiye",POINT EMPTY,
Isthmia,Isthmia,Kastro_Tigani,Kastro_Tigani,2,ESB,12,POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom",POINT EMPTY,
Isthmia,Isthmia,Kenchreai,Kenchreai,1,ESB,12,POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom",POINT (22.671475723579373 37.58728415),"Πυραμίδα Ελληνικού, Κεφαλλάρι - Ελληνικό, Κεφαλλάρι - Ελληνικό, Δημοτική Ενότητα Άργους, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
Isthmia,Isthmia,Knossos,Knossos,2,ESB,12,POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom",POINT (-73.46775827236172 45.4493191),"Place Knossos, Brossard, Québec, Canada"
Isthmia,Isthmia,Kourion,Kourion,2,ESB,12,POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom",POINT (32.88772345100021 34.65774705),Kourion Beach
Isthmia,Isthmia,Labraunda,Labraunda,2,ESB,12,POINT (0.1413701 51.8744241),"Isthmian Close, CM23 2PY, East Hertfordshire, England, United Kingdom",POINT (27.819999331872815 37.418888800000005),"Labranda, Milas, Muğla, Türkiye"
